cik,acc_nodash,date_filed,company_name,reason
0001144945,000114494502000016,2002-05-09,PENN VIRGINIA RESOURCE PARTNERS L P,no_permno_link
0000077159,000007715902000050,2002-05-09,PENN VIRGINIA CORP,no_permno_link
0001107080,000110708002000008,2002-05-09,ENVIRO ENERGY CORP,no_permno_link
0000894356,000106823802000108,2002-05-09,STRUCTURED PRODUCTS CORP,no_permno_link
0001019285,000101297502000144,2002-05-10,SUPERIOR TELECOM INC,no_permno_link
0000004164,000101297502000145,2002-05-10,ALPINE GROUP INC /DE/,no_permno_link
0001092917,000091205702019588,2002-05-10,LEARN2 CORP,no_permno_link
0000092103,000082705202000021,2002-05-10,SOUTHERN CALIFORNIA EDISON CO,no_permno_link
0001171948,000095011702001154,2002-05-10,WAMU MORTGAGE PASS THRU CERTS SERIES  2002-ARS,no_permno_link
0000785818,000078581802000004,2002-05-10,MORTGAGE SECURITIES III TRUSTS A,no_permno_link
0000810270,000101576902000201,2002-05-13,EXUS NETWORKS  INC,no_permno_link
0001137861,000112528202001591,2002-05-13,WRIGHT MEDICAL GROUP INC,no_permno_link
0000920448,000091205702019901,2002-05-13,BROADVISION INC,no_permno_link
0000910612,000091061202000005,2002-05-13,CBL & ASSOCIATES PROPERTIES INC,no_permno_link
0000725897,000116009602000010,2002-05-13,CIRCUIT RESEARCH LABS INC,no_permno_link
0001067465,000091205702019810,2002-05-13,JONES MEDIA NETWORKS LTD,no_permno_link
0000104207,000095013702002910,2002-05-13,WALGREEN CO,no_permno_link
0000012978,000001297802000014,2002-05-13,BOISE CASCADE CORP,no_permno_link
0000350200,000090359402000038,2002-05-13,B FAST CORP,no_permno_link
0000880059,000095013202000135,2002-05-14,EDUCATION MANAGEMENT CORPORATION,no_permno_link
0001065659,000106565902000004,2002-05-14,POCKETSPEC TECHNOLOGIES INC,no_permno_link
0000225211,000022521102000028,2002-05-14,BICO INC/PA,no_permno_link
0000884892,000088489202000001,2002-05-14,RUSHMORE FINANCIAL GROUP INC,no_permno_link
0001042776,000093176302001807,2002-05-14,WELLS REAL ESTATE INVESTMENT TRUST INC,no_permno_link
0001062720,000108503702000239,2002-05-14,NOMADIC COLLABORATION INTERNATIONAL INC,no_permno_link
0001083751,000104596902000926,2002-05-14,LUIGINOS INC,no_permno_link
0001124024,000112813802000046,2002-05-14,FAR EAST ENERGY CORP,no_permno_link
0000833844,000102140802006955,2002-05-14,STRANDTEK INTERNATIONAL INC /,no_permno_link
0001108891,000093980202000192,2002-05-15,GLOBAL INNOVATIVE SYSTEMS INC,no_permno_link
0001082733,000101905602000385,2002-05-15,JAGUAR INVESTMENTS INC,no_permno_link
0001043310,000104331002000006,2002-05-15,STARTEC GLOBAL COMMUNICATIONS CORP,no_permno_link
0000885640,000088564002000018,2002-05-15,KRYSTAL COMPANY,no_permno_link
0001016607,000104596902000973,2002-05-15,WILSONS THE LEATHER EXPERTS INC,no_permno_link
0000917821,000092701602002891,2002-05-15,UROMED CORP,no_permno_link
0000779681,000095011702001252,2002-05-15,VERTEX INTERACTIVE INC,no_permno_link
0001002813,000100281302000015,2002-05-15,POINT WEST CAPITAL CORP,no_permno_link
0001130781,000108671502000043,2002-05-15,MCSMOOTHIES INC,no_permno_link
0001097718,000116169702000138,2002-05-16,DISEASE SCIENCES INC,no_permno_link
0001099534,000091205702020883,2002-05-16,EME HOMER CITY GENERATION LP,no_permno_link
0001111634,000089914002000356,2002-05-16,XO COMMUNICATIONS INC,no_permno_link
0000930835,000091205702020881,2002-05-16,EDISON MISSION ENERGY,no_permno_link
0000868610,000091205702020966,2002-05-16,JONES PROGRAMMING PARTNERS 2-A LTD,no_permno_link
0001084883,000112878002000085,2002-05-16,BIO STANDARD CORP,no_permno_link
0001134016,000091205702020884,2002-05-16,MIDWEST GENERATION LLC,no_permno_link
0001158323,000091205702020882,2002-05-16,MISSION ENERGY HOLDING CO,no_permno_link
0000873800,000091205702020967,2002-05-16,JONES PROGRAMMING PARTNERS 1-A LTD,no_permno_link
0000104224,000115752302000439,2002-05-16,WALKER INTERNATIONAL INDUSTRIES INC,no_permno_link
0001082249,000101968702001011,2002-05-16,PONTE NOSSA ACQUISITION CORP,no_permno_link
0000067517,000006751702000010,2002-05-16,MONARCH CEMENT CO,no_permno_link
0000949394,000102140802007317,2002-05-16,EYE CARE INTERNATIONAL INC,no_permno_link
0001013880,000102140802007313,2002-05-16,TELETECH HOLDINGS INC,no_permno_link
0001024464,000090823002000064,2002-05-17,PARADISE MUSIC & ENTERTAINMENT INC,no_permno_link
0001045942,000101092402000086,2002-05-17,REMOTE MDX INC,no_permno_link
0000885067,000091205702021158,2002-05-17,INTERMEDIA COMMUNICATIONS INC,no_permno_link
0001125782,000101540202001866,2002-05-17,CROWN INTERNATIONAL INC/FL,no_permno_link
0000765880,000101706202001030,2002-05-17,HEALTH CARE PROPERTY INVESTORS INC,no_permno_link
0000023778,000102048802000062,2002-05-20,LUMALITE HOLDINGS INC,no_permno_link
0000869713,000093176302002001,2002-05-20,WELLS REAL ESTATE FUND V L P,no_permno_link
0001072805,000093176302001989,2002-05-20,WELLS REAL ESTATE FUND XII LP,no_permno_link
0001121258,000112125802000003,2002-05-20,AVALON BORDEN COMPANIES INC,no_permno_link
0001018215,000093176302001985,2002-05-20,WELLS REAL ESTATE FUND X L P,no_permno_link
0000855103,000095013602001540,2002-05-20,FAIRFIELD INN BY MARRIOTT LTD PARTNERSHIP,no_permno_link
0000929920,000093176302001990,2002-05-20,WELLS REAL ESTATE FUND VIII LP,no_permno_link
0000895347,000093176302001984,2002-05-20,WELLS REAL ESTATE FUND VII L P,no_permno_link
0000895334,000093176302001997,2002-05-20,WELLS REAL ESTATE FUND VI L P,no_permno_link
0000746259,000093176302001994,2002-05-20,WELLS REAL ESTATE FUND I,no_permno_link
0000797544,000093176302001991,2002-05-20,WELLS REAL ESTATE FUND II,no_permno_link
0000824004,000093176302001986,2002-05-20,WELLS REAL ESTATE FUND II-OW,no_permno_link
0000838856,000093176302001993,2002-05-20,WELLS REAL ESTATE FUND III L P,no_permno_link
0000869712,000093176302001979,2002-05-20,WELLS REAL ESTATE FUND IV L P,no_permno_link
0001018216,000093176302001988,2002-05-20,WELLS REAL ESTATE FUND XI L P,no_permno_link
0000929921,000093176302001981,2002-05-20,WELLS REAL ESTATE FUND IX LP,no_permno_link
0001069563,000111318202000089,2002-05-20,PAWNBROKERS EXCHANGE INC,no_permno_link
0001127245,000093176302002000,2002-05-20,WELLS REAL ESTATE FUND XIII L P,no_permno_link
0001114222,000105652602000023,2002-05-20,CLIP N PIERCE FASHION INC,no_permno_link
0001168242,000102140802007464,2002-05-21,SENIOR SUBORDINATED PASS THROUGH CERTIFICATES SERIES 2002-A,no_permno_link
0000805264,000091205702021479,2002-05-21,GEORGIA GULF CORP /DE/,no_permno_link
0001073429,000089924302001665,2002-05-21,US CONCRETE INC,no_permno_link
0001118344,000107878202000148,2002-05-21,ZURICKIRCH CORP,no_permno_link
0000847935,000090901202000428,2002-05-21,ALLION HEALTHCARE INC,no_permno_link
0000878726,000091205702021425,2002-05-21,TUESDAY MORNING CORP/DE,no_permno_link
0000225211,000022521102000030,2002-05-21,BICO INC/PA,no_permno_link
0001163778,000102140802007462,2002-05-21,OAKWOOD MORTGAGE INVESTORS INC OMI TRUST 2001-E,no_permno_link
0000929752,000094583602000038,2002-05-21,CYBERIA HOLDINGS INC,no_permno_link
0000073088,000111667902001100,2002-05-22,NORTHWESTERN CORP,no_permno_link
0000919623,000095014402005951,2002-05-22,QUINTILES TRANSNATIONAL CORP,no_permno_link
0001052045,000105204502000010,2002-05-22,SERVICEMASTER CO,no_permno_link
0000832810,000095011602001196,2002-05-22,ORGANITECH USA INC,no_permno_link
0001051512,000105151202000015,2002-05-23,TELEPHONE & DATA SYSTEMS INC /DE/,no_permno_link
0001080280,000101706202001062,2002-05-23,ST JOHN KNITS INTERNATIONAL INC,no_permno_link
0001145421,000101968702001069,2002-05-23,FORCE 10 TRADING INC,no_permno_link
0000923571,000093176302002033,2002-05-23,US XPRESS ENTERPRISES INC,no_permno_link
0001099217,000104653202000169,2002-05-23,FISHTHEWORLD COM INC,no_permno_link
0000832179,000092838502002145,2002-05-24,COURTYARD BY MARRIOTT II LIMITED PARTNERSHIP /DE/,no_permno_link
0001083742,000102385602000069,2002-05-24,INTREPID TECHNOLOGY & RESOURCE INC,no_permno_link
0000841283,000092838502002146,2002-05-24,MARRIOTT RESIDENCE INN II LIMITED PARTNERSHIP,no_permno_link
0001060559,000095014402006047,2002-05-24,BRIGHT HORIZONS FAMILY SOLUTIONS INC,no_permno_link
0001038833,000104596902001012,2002-05-24,EDUCATION LOANS INC /DE,no_permno_link
0001173740,000088237702000393,2002-05-24,AB MORTGAGE SECURITIES CORP,no_permno_link
0000225211,000022521102000031,2002-05-24,BICO INC/PA,no_permno_link
0000314643,000095011702001339,2002-05-24,WASHINGTON MUTUAL MORTGAGE SECURITIES CORP,no_permno_link
0000314643,000095011702001330,2002-05-24,WASHINGTON MUTUAL MORTGAGE SECURITIES CORP,no_permno_link
0001042465,000091205702021942,2002-05-24,ROLLER BEARING CO OF AMERICA INC,no_permno_link
0001144528,000102140802007662,2002-05-24,ARAMARK CORP/DE,no_permno_link
0000730708,000073070802000017,2002-05-24,SEACOAST BANKING CORP OF FLORIDA,no_permno_link
0001061937,000092838502002147,2002-05-24,HOST MARRIOTT L P,no_permno_link
0000764794,000101968702001094,2002-05-28,WESTERN INTERNATIONAL PIZZA CORP,no_permno_link
0000906525,000095013302002139,2002-05-28,METROCALL INC,no_permno_link
0000350200,000090359402000044,2002-05-28,B FAST CORP,no_permno_link
0001171078,000102140802007707,2002-05-28,SILVER LEGACY CAPITAL CORP,no_permno_link
0000766004,000091068002000535,2002-05-28,SBARRO INC,no_permno_link
0000912544,000111650202000761,2002-05-28,HOLLYWOOD MEDIA CORP,no_permno_link
0000723619,000101054902000340,2002-05-28,ARMITEC INC,no_permno_link
0001065659,000106565902000005,2002-05-28,POCKETSPEC TECHNOLOGIES INC,no_permno_link
0000314643,000095011702001349,2002-05-28,WASHINGTON MUTUAL MORTGAGE SECURITIES CORP,no_permno_link
0000001923,000095014402006063,2002-05-28,ABRAMS INDUSTRIES INC,no_permno_link
0000315545,000107878202000156,2002-05-29,PROVECTUS PHARMACEUTICALS INC,no_permno_link
0000814222,000081422202000006,2002-05-29,NTS PROPERTIES VII LTD/FL,no_permno_link
0000006260,000000626002000021,2002-05-29,ANACOMP INC,no_permno_link
0000719589,000071958902000009,2002-05-29,NTS PROPERTIES IV,no_permno_link
0000818089,000081808902000011,2002-05-29,NTS PROPERTIES PLUS LTD,no_permno_link
0000719589,000070366702000007,2002-05-29,NTS PROPERTIES IV,no_permno_link
0000719589,000070366702000006,2002-05-29,NTS PROPERTIES IV,no_permno_link
0001171079,000102140802007717,2002-05-29,CIRCUS & ELDORADO JOINT VENTURE,no_permno_link
0000703667,000070366702000008,2002-05-29,NTS PROPERTIES III,no_permno_link
0000841942,000084194202000009,2002-05-29,NTS MORTGAGE INCOME FUND,no_permno_link
0001014739,000108935502000369,2002-05-29,MIM CORP,no_permno_link
0000765232,000076523202000006,2002-05-29,NTS PROPERTIES VI/MD,no_permno_link
0000745302,000074530202000006,2002-05-29,NTS PROPERTIES V,no_permno_link
0001041657,000092838502002183,2002-05-30,RADIO ONE INC,no_permno_link
0000023675,000002367502000010,2002-05-30,CNF INC,no_permno_link
0000225211,000022521102000032,2002-05-30,BICO INC/PA,no_permno_link
0000881791,000095013102002212,2002-05-30,USFREIGHTWAYS CORP,no_permno_link
0001039797,000091378202000022,2002-05-30,GABLES REALTY LIMITED PARTNERSHIP,no_permno_link
0000356213,000089843002002207,2002-05-30,PINNACLE ENTERTAINMENT INC,no_permno_link
0001016739,000113388402000686,2002-05-30,INTERNATIONAL DISPENSING CORP,no_permno_link
0000830483,000101041202000120,2002-05-30,OAK RIDGE MICRO-ENERGY INC,no_permno_link
0001015535,000091664102000900,2002-05-30,AMF BOWLING WORLDWIDE INC,no_permno_link
0000054507,000095013002004049,2002-05-30,WESTERN RESOURCES INC /KS,no_permno_link
0000893538,000089353802000031,2002-05-30,ST MARY LAND & EXPLORATION CO,no_permno_link
0001156877,000106823802000132,2002-05-31,STRUCTURED OBLIGATIONS CORP,no_permno_link
0000030770,000003077002000061,2002-05-31,DYNCORP,no_permno_link
0001043309,000089534502000336,2002-05-31,STIRLING COOKE BROWN HOLDINGS LTD,no_permno_link
0001094392,000109439202000009,2002-05-31,RUDOLPH TECHNOLOGIES INC,no_permno_link
0001097867,000100009602000347,2002-06-03,JAGGED EDGE MOUNTAIN GEAR INC,no_permno_link
0001066928,000111650202000788,2002-06-03,METHOD PRODUCTS CORP /DE,no_permno_link
0001065659,000106565902000006,2002-06-03,POCKETSPEC TECHNOLOGIES INC,no_permno_link
0000909736,000115752302000499,2002-06-03,TIMELINE INC,no_permno_link
0001094744,000104596902001032,2002-06-03,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0000797079,000094583602000044,2002-06-03,EPOLIN INC /NJ/,no_permno_link
0001065859,000093173102000207,2002-06-03,NEW CINEMA PARTNERS,no_permno_link
0001093984,000111650202000799,2002-06-03,P D C INNOVATIVE INDUSTRIES INC,no_permno_link
0000849979,000084997902000003,2002-06-04,WEIRTON STEEL CORP,no_permno_link
0001060595,000091205702022984,2002-06-04,TROY GROUP INC,no_permno_link
0001125633,000112563302000015,2002-06-04,BANNER CENTRAL FINANCE CO,no_permno_link
0001125631,000112563102000016,2002-06-04,HISPANIC EXPRESS INC,no_permno_link
0000946991,000095015202004667,2002-06-04,DAY INTERNATIONAL GROUP INC,no_permno_link
0001000234,000092708902000149,2002-06-05,ITLA CAPITAL CORP,no_permno_link
0000935036,000093503602000030,2002-06-05,TRANSACTION SYSTEMS ARCHITECTS INC,no_permno_link
0000878560,000101706202001137,2002-06-05,STANDARD PACIFIC CORP /DE/,no_permno_link
0000878720,000091205702023200,2002-06-05,FAO INC,no_permno_link
0000890908,000089924302001729,2002-06-05,DYNACQ INTERNATIONAL INC,no_permno_link
0000893538,000089353802000032,2002-06-05,ST MARY LAND & EXPLORATION CO,no_permno_link
0001094744,000104596902001038,2002-06-05,CONSECO FINANCE SECURITIZATIONS CORP,no_permno_link
0001114977,000107878202000161,2002-06-06,ROCKY MOUNTAIN ENERGY CORP,no_permno_link
0000811510,000091205702023212,2002-06-06,REVCARE INC,no_permno_link
0001066138,000095014402006330,2002-06-06,LODGIAN INC,no_permno_link
0001066138,000095014402006329,2002-06-06,LODGIAN INC,no_permno_link
0000314643,000095011702001408,2002-06-06,WASHINGTON MUTUAL MORTGAGE SECURITIES CORP,no_permno_link
0001065659,000106565902000007,2002-06-07,POCKETSPEC TECHNOLOGIES INC,no_permno_link
0001081188,000110801702001561,2002-06-07,GOLD ENTERTAINMENT GROUP INC,no_permno_link
0000894356,000106823802000143,2002-06-07,STRUCTURED PRODUCTS CORP,no_permno_link
0000747540,000108812702000021,2002-06-07,SURGE COMPONENTS INC,no_permno_link
0000846617,000084661702000038,2002-06-07,BRIDGE BANCORP INC,no_permno_link
0000945481,000094548102000018,2002-06-07,PRO TECH COMMUNICATIONS INC,no_permno_link
0001080033,000101968702001136,2002-06-07,DIPPY FOODS INC,no_permno_link
0001173925,000094787102001145,2002-06-10,PREFERREDPLUS TRUST SERIES MSD-1,no_permno_link
0000353020,000095013402006951,2002-06-10,INSITUFORM TECHNOLOGIES INC,no_permno_link
0001173925,000094787102001147,2002-06-10,PREFERREDPLUS TRUST SERIES MSD-1,no_permno_link
0001099918,000095011702001435,2002-06-11,DIVERSIFIED SECURITY SOLUTIONS INC,no_permno_link
0000916791,000095012302006113,2002-06-11,CORPORATE ASSET BACKED CORP,no_permno_link
0001124813,000112420902000015,2002-06-11,CLIXTIX INC,no_permno_link
0001057222,000112420902000013,2002-06-11,AMICI VENTURES INC,no_permno_link
0001174299,000095011702001439,2002-06-12,WAMU MORTGAGE PASS THROUGH CERTIFICATES SERIES 2002-S3,no_permno_link
0001040896,000089109202000752,2002-06-12,INTELLI CHECK INC,no_permno_link
0000314643,000095011702001441,2002-06-12,WASHINGTON MUTUAL MORTGAGE SECURITIES CORP,no_permno_link
0000798438,000101968702001159,2002-06-12,DATAWORLD SOLUTIONS INC,no_permno_link
0001101092,000093980202000251,2002-06-12,BUSINESS TO BUSINESS INC,no_permno_link
0001067675,000089853102000253,2002-06-12,ONCOURSE TECHNOLOGIES INC,no_permno_link
0001065859,000093173102000219,2002-06-12,NEW CINEMA PARTNERS,no_permno_link
0000225211,000022521102000034,2002-06-12,BICO INC/PA,no_permno_link
0000353191,000101905602000455,2002-06-13,NORTH VALLEY BANCORP,no_permno_link
0000904147,000092153002000355,2002-06-13,COMPRESSCO INC,no_permno_link
0000854709,000095015202004830,2002-06-13,DAYTON SUPERIOR CORP,no_permno_link
0001174433,000095011702001452,2002-06-13,PASS THROUGH CERTIFICATES SERIES 2002-MS4,no_permno_link
0000025232,000002523202000011,2002-06-13,COUSINS PROPERTIES INC,no_permno_link
0001174464,000095011702001451,2002-06-13,WASHINGTON MUTUAL MOR SEC CORP MOR PS THRU CER SER 2002-AR6,no_permno_link
0001080340,000100547702002452,2002-06-13,DAG MEDIA INC,no_permno_link
0000845048,000095013402007169,2002-06-13,KUPPER PARKER COMMUNICATIONS INC,no_permno_link
0001024441,000101381602000113,2002-06-13,FACTORY CARD OUTLET CORP,no_permno_link
0001133555,000095013102002341,2002-06-13,HUSKER AG PROCESSING LLC,no_permno_link
0000740942,000116855702000032,2002-06-14,TOWER BANCORP INC,no_permno_link
0000840387,000095014902001228,2002-06-14,BAY VIEW CAPITAL CORP,no_permno_link
0000704508,000070450802000006,2002-06-14,MOTO PHOTO INC,no_permno_link
0000704508,000070450802000007,2002-06-14,MOTO PHOTO INC,no_permno_link
0001096050,000112813802000071,2002-06-14,GLOBAL ENTERTAINMENT HOLDINGS/EQUITIES INC,no_permno_link
0000897265,000095013102002371,2002-06-14,ENTRADE INC,no_permno_link
0000777491,000077749102000044,2002-06-14,CH2M HILL COMPANIES LTD,no_permno_link
0000796486,000079648602000021,2002-06-14,ADELPHIA COMMUNICATIONS CORP,no_permno_link
0001081971,000095013102002369,2002-06-14,NATIONAL WINE & SPIRITS INC,no_permno_link
0001081971,000095013102002370,2002-06-14,NATIONAL WINE & SPIRITS INC,no_permno_link
0000319126,000112528202002012,2002-06-14,AFP IMAGING CORP,no_permno_link
0000740763,000074076302000009,2002-06-14,SALIENT 3 COMMUNICATIONS INC,no_permno_link
0000740763,000074076302000008,2002-06-14,SALIENT 3 COMMUNICATIONS INC,no_permno_link
0000904978,000090497802000009,2002-06-14,SUN HEALTHCARE GROUP INC,no_permno_link
0001051431,000090628002000210,2002-06-17,HORIZON OFFSHORE INC,no_permno_link
0000764794,000101968702001195,2002-06-17,ACCUPOLL HOLDING CORP,no_permno_link
0001144503,000090514802001583,2002-06-17,BEAR STEARNS DEPOSITOR INC TRUST CERTIFICATE SERIES 2001-2,no_permno_link
0001079574,000107957402000017,2002-06-17,BUSINESSWAY INTERNATIONAL CORP,no_permno_link
0000826821,000082682102000010,2002-06-18,CERBCO INC,no_permno_link
0000351817,000089907802000378,2002-06-18,SWIFT ENERGY CO,no_permno_link
0001019883,000117337702000016,2002-06-18,APPALACHIAN BANCSHARES INC,no_permno_link
0001141732,000095013402007369,2002-06-19,EMMIS OPERATING CO,no_permno_link
0000783005,000095013402007366,2002-06-19,EMMIS COMMUNICATIONS CORP,no_permno_link
0001051431,000090628002000215,2002-06-19,HORIZON OFFSHORE INC,no_permno_link
0001043774,000110801702001602,2002-06-19,PET QUARTERS INC,no_permno_link
0000831669,000083166902000003,2002-06-19,LEAPFROG SMART PRODUCTS INC,no_permno_link
0000356213,000102140802008558,2002-06-19,PINNACLE ENTERTAINMENT INC,no_permno_link
0000814856,000081485602000022,2002-06-20,BF ENTERPRISES INC,no_permno_link
0000807877,000089155402003966,2002-06-20,BAYOU STEEL CORP,no_permno_link
0000868780,000086878002000004,2002-06-20,R & B INC,no_permno_link
0001020569,000090873702000215,2002-06-20,IRON MOUNTAIN INC/PA,no_permno_link
0000894356,000095012302006384,2002-06-21,STRUCTURED PRODUCTS CORP,no_permno_link
0001011109,000094270802000063,2002-06-21,ROBERTS REALTY INVESTORS INC,no_permno_link
0000866970,000086697002000022,2002-06-21,PHOENIX GROUP CORP,no_permno_link
0000355431,000035543102000007,2002-06-21,INSITUFORM EAST INC,no_permno_link
0001095858,000102140802008726,2002-06-24,IVAX DIAGNOSTICS INC,no_permno_link
